title_id,full_title,title,place,dates,capture_date,capture_timestamp
203,Sunbury News and Bulla and Melton Advertiser (Vic. : 1892 - 1900),Sunbury News and Bulla and Melton Advertiser,VIC,1892 - 1900,2011-09-04,20110904054413
139,"Warragul Guardian (Warragul, Vic. : 1895 - 1900)",Warragul Guardian,"Warragul, VIC",1895 - 1900,2011-09-04,20110904054413
193,Williamstown Chronicle (Vic. : 1856 - 1954),Williamstown Chronicle,VIC,1856 - 1954,2011-09-04,20110904054413
175,Albany Advertiser (WA : 1897 - 1950),Albany Advertiser,WA,1897 - 1950,2011-09-23,20110923200018
52,Australian Town and Country Journal (NSW : 1870 - 1907),Australian Town and Country Journal,NSW,1870 - 1907,2011-09-23,20110923200018
165,Canberra Illustrated: A Quarterly Magazine  (ACT : 1925),Canberra Illustrated: A Quarterly Magazine,ACT,1925,2011-09-23,20110923200018
187,"Central Queensland Herald (Rockhampton, Qld. : 1930 - 1939)",Central Queensland Herald,"Rockhampton, QLD",1930 - 1939,2011-09-23,20110923200018
126,"Kilmore Free Press and Counties of Bourke and Dalhousie Advertiser (Kilmore, Vic. : 1865 - 1868)",Kilmore Free Press and Counties of Bourke and Dalhousie Advertiser,"Kilmore, VIC",1865 - 1868,2011-09-23,20110923200018
222,"North Eastern Ensign (Benalla, VIC. : 1872 - 1938)",North Eastern Ensign,"Benalla, VIC",1872 - 1938,2011-09-23,20110923200018
137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)",Warragul Guardian and Buln Buln and Narracan Shire Advocate,"Warragul, VIC",1879 - 1894,2011-09-23,20110923200018
138,"Warragul Guardian and West Gippsland Advertiser (Warragul, Vic. : 1894)",Warragul Guardian and West Gippsland Advertiser,"Warragul, VIC",1894,2011-09-23,20110923200018
136,"West Gippsland Gazette (Warragul, Vic. : 1898 - 1930)",West Gippsland Gazette,"Warragul, VIC",1898 - 1930,2011-09-23,20110923200018
213,Williamstown Trade Circular (Vic. : 1856),Williamstown Trade Circular,VIC,1856,2011-09-23,20110923200018
204,Wodonga and Towong Sentinel (Vic. : 1885 - 1954),Wodonga and Towong Sentinel,VIC,1885 - 1954,2011-09-23,20110923200018
191,"Worker (Brisbane, Qld. : 1890 - 1955)",Worker,"Brisbane, QLD",1890 - 1955,2011-09-23,20110923200018
132,"Morwell Advertiser and Weekly Chronicle (Morwell, Vic. : 1887 - 1888)",Morwell Advertiser and Weekly Chronicle,"Morwell, VIC",1887 - 1888,2011-10-16,20111016180809
81,"Northern Star (Lismore, NSW : 1876 - 1954)",Northern Star,"Lismore, NSW",1876 - 1954,2011-10-16,20111016180809
172,"South Australian (Adelaide, SA : 1844 - 1851)",South Australian,"Adelaide, SA",1844 - 1851,2011-10-16,20111016180809
171,"Southern Australian (Adelaide, SA : 1838 - 1844)",Southern Australian,"Adelaide, SA",1838 - 1844,2011-10-16,20111016180809
134,"Traralgon Record and Morwell, Mirboo,Toongabbie, Heyfield,Tyers and Callignee Advertiser (Traralgon, Vic. : 1883 - 1886)","Traralgon Record and Morwell, Mirboo,Toongabbie, Heyfield,Tyers and Callignee Advertiser","Traralgon, VIC",1883 - 1886,2011-10-16,20111016180809
162,"Australian Band of Hope Journal (Sydney, NSW : 1857 - 1857)",Australian Band of Hope Journal,"Sydney, NSW",1857 - 1857,2011-10-19,20111019200332
161,"Australian Band of Hope Review, and Children's Friend (Sydney, NSW : 1856)","Australian Band of Hope Review, and Children's Friend","Sydney, NSW",1856,2011-10-19,20111019200332
164,"Australian Home Companion and Band of Hope Journal (Sydney, NSW : 1859 - 1861)",Australian Home Companion and Band of Hope Journal,"Sydney, NSW",1859 - 1861,2011-10-19,20111019200332
163,"Band of Hope Journal and Australian Home Companion (Sydney, NSW : 1858)",Band of Hope Journal and Australian Home Companion,"Sydney, NSW",1858,2011-10-19,20111019200332
188,Dubbo Liberal and Macquarie Advocate (NSW : 1892 - 1901),Dubbo Liberal and Macquarie Advocate,NSW,1892 - 1901,2011-10-27,20111027141030
113,"Age (Queanbeyan, NSW : 1904 - 1907)",Age,"Queanbeyan, NSW",1904 - 1907,2011-11-16,20111116022231
217,"Euroa Advertiser and Violet Town, Longwood, Avenel, Strathbogie, Balmattam and Miepoll Gazette (Vic. : 1884)","Euroa Advertiser and Violet Town, Longwood, Avenel, Strathbogie, Balmattam and Miepoll Gazette",VIC,1884,2011-11-16,20111116022231
225,Horsham Times (Vic. : 1882 - 1954),Horsham Times,VIC,1882 - 1954,2011-11-16,20111116022231
182,"Leader (Liverpool, NSW : 1946 - 1949)",Leader,"Liverpool, NSW",1946 - 1949,2011-11-16,20111116022231
232,Ballarat Courier (Vic. : 1914 - 1918),Ballarat Courier,VIC,1914 - 1918,2011-12-06,20111206192845
236,Frankston & Somerville Standard (Vic. : 1921 - 1939),Frankston & Somerville Standard,VIC,1921 - 1939,2011-12-06,20111206192845
231,"Independent (Footscray, Vic. : 1883 - 1922)",Independent,"Footscray, VIC",1883 - 1922,2011-12-06,20111206192845
234,"Queenscliff Sentinel, Drysdale, St. Leonards, Sorrento, Portsea, Portarlington, Point Lonsdale and Bellarineshire Advertiser (V","Queenscliff Sentinel, Drysdale, St. Leonards, Sorrento, Portsea, Portarlington, Point Lonsdale and Bellarineshire Advertiser (V",,,2011-12-06,20111206192845
227,Warrnambool Standard (Vic. : 1914 - 1918),Warrnambool Standard,VIC,1914 - 1918,2011-12-06,20111206192845
188,Dubbo Liberal and Macquarie Advocate (NSW : 1892 - 1927),Dubbo Liberal and Macquarie Advocate,NSW,1892 - 1927,2011-12-19,20111219121240
250,Lilydale Express (Vic. : 1914 - 1918),Lilydale Express,VIC,1914 - 1918,2011-12-19,20111219121240
235,Queenscliff Sentinel (Vic. : 1884 - 1885),Queenscliff Sentinel,VIC,1884 - 1885,2011-12-19,20111219121240
230,"Queenscliff Sentinel, Drysdale, Portarlington & Sorrento Advertiser (Vic. : 1885 - 1894)","Queenscliff Sentinel, Drysdale, Portarlington & Sorrento Advertiser",VIC,1885 - 1894,2011-12-19,20111219121240
237,"Standard (Frankston, Vic. : 1939 - 1949)",Standard,"Frankston, VIC",1939 - 1949,2011-12-19,20111219121240
229,Ararat advertiser (Vic. : 1914 - 1918),Ararat advertiser,VIC,1914 - 1918,2012-01-07,20120107062758
246,Bacchus Marsh Express (Vic. : 1914 - 1918),Bacchus Marsh Express,VIC,1914 - 1918,2012-01-07,20120107062758
240,Bairnsdale Advertiser and Tambo and Omeo Chronicle (Vic. : 1914 - 1918),Bairnsdale Advertiser and Tambo and Omeo Chronicle,VIC,1914 - 1918,2012-01-07,20120107062758
249,Casterton News and the Merino and Sandford Record (Vic. : 1914 - 1918),Casterton News and the Merino and Sandford Record,VIC,1914 - 1918,2012-01-07,20120107062758
241,Colac Herald (Vic. : 1914 - 1918),Colac Herald,VIC,1914 - 1918,2012-01-07,20120107062758
233,"Frankston Standard (Frankston, Vic. : 1949)",Frankston Standard,"Frankston, VIC",1949,2012-01-07,20120107062758
243,"Lilydale Express and Yarra Glen, Wandin Yallock, Upper Yarra, Healesville and Ringwood Chronicle (Vic. : 1914)","Lilydale Express and Yarra Glen, Wandin Yallock, Upper Yarra, Healesville and Ringwood Chronicle",VIC,1914,2012-01-07,20120107062758
248,"Record (Emerald Hill, Vic : 1914 - 1918)",Record,"Emerald Hill, VIC",1914 - 1918,2012-01-07,20120107062758
238,Werribee Shire Banner (Vic. : 1911 - 1952),Werribee Shire Banner,VIC,1911 - 1952,2012-01-07,20120107062758
245,Brighton Southern Cross (Vic. : 1914 - 1918),Brighton Southern Cross,VIC,1914 - 1918,2012-01-20,20120120093632
187,"Central Queensland Herald (Rockhampton, Qld. : 1930 - 1956)",Central Queensland Herald,"Rockhampton, QLD",1930 - 1956,2012-01-20,20120120093632
242,"Essendon Gazette and Keilor, Bulla and Broadmeadows Reporter  (Moonee Ponds, Vic. : 1914 - 1918)","Essendon Gazette and Keilor, Bulla and Broadmeadows Reporter","Moonee Ponds, VIC",1914 - 1918,2012-01-20,20120120093632
239,"McIvor Times and Rodney Advertiser (Heathcote, Vic. : 1914 - 1918)",McIvor Times and Rodney Advertiser,"Heathcote, VIC",1914 - 1918,2012-01-20,20120120093632
228,Mildura Cultivator (Vic. : 1888 - 1920),Mildura Cultivator,VIC,1888 - 1920,2012-01-20,20120120093632
254,"Northern Times (Carnarvon, WA : 1905 - 1952)",Northern Times,"Carnarvon, WA",1905 - 1952,2012-01-20,20120120093632
247,Prahran Telegraph (Vic. : 1914 - 1918),Prahran Telegraph,VIC,1914 - 1918,2012-01-20,20120120093632
244,"Reporter (Box Hill, Vic. : 1914 - 1918)",Reporter,"Box Hill, VIC",1914 - 1918,2012-01-20,20120120093632
251,Sunshine Advocate (Vic. : 1924 - 1954),Sunshine Advocate,VIC,1924 - 1954,2012-01-20,20120120093632
246,Bacchus Marsh Express (Vic. : 1866 - 1918),Bacchus Marsh Express,VIC,1866 - 1918,2012-02-15,20120215144601
240,Bairnsdale Advertiser and Tambo and Omeo Chronicle (Vic. : 1882 - 1918),Bairnsdale Advertiser and Tambo and Omeo Chronicle,VIC,1882 - 1918,2012-02-15,20120215144601
256,"Biz (Fairfield, NSW : 1928 - 1954)",Biz,"Fairfield, NSW",1928 - 1954,2012-02-15,20120215144601
274,"Charleville Times (Brisbane, Qld. : 1883 - 1954)",Charleville Times,"Brisbane, QLD",1883 - 1954,2012-02-15,20120215144601
241,Colac Herald (Vic. : 1875 - 1918),Colac Herald,VIC,1875 - 1918,2012-02-15,20120215144601
257,"Darling Downs Gazette and General Advertiser (Toowoomba, Qld. : 1858 - 1880)",Darling Downs Gazette and General Advertiser,"Toowoomba, QLD",1858 - 1880,2012-02-15,20120215144601
239,"McIvor Times and Rodney Advertiser (Heathcote, Vic. : 1863 - 1918)",McIvor Times and Rodney Advertiser,"Heathcote, VIC",1863 - 1918,2012-02-15,20120215144601
253,"Mirror (Perth, WA : 1921 - 1956)",Mirror,"Perth, WA",1921 - 1956,2012-02-15,20120215144601
244,"Reporter (Box Hill, Vic. : 1889 - 1918)",Reporter,"Box Hill, VIC",1889 - 1918,2012-02-15,20120215144601
281,Singleton Argus (NSW : 1874 - 1954),Singleton Argus,NSW,1874 - 1954,2012-02-15,20120215144601
261,"Warwick Argus (St. Lucia, Qld. : 1879 - 1901)",Warwick Argus,"St. Lucia, QLD",1879 - 1901,2012-02-15,20120215144601
260,"Warwick Argus and Tenterfield Chronicle (St. Lucia, Qld. : 1866 - 1879)",Warwick Argus and Tenterfield Chronicle,"St. Lucia, QLD",1866 - 1879,2012-02-15,20120215144601
266,"Western Champion and General Advertiser for the Central-Western Districts (Barcaldine, Qld. : 1892 - 1922)",Western Champion and General Advertiser for the Central-Western Districts,"Barcaldine, QLD",1892 - 1922,2012-02-15,20120215144601
276,"Border Watch (Mount Gambier, SA : 1861 - 1954)",Border Watch,"Mount Gambier, SA",1861 - 1954,2012-04-19,20120419044028
275,"Daily News (Perth, WA : 1882 - 1954)",Daily News,"Perth, WA",1882 - 1954,2012-04-19,20120419044028
252,"Dawn (Sydney, NSW : 1888 - 1905)",Dawn,"Sydney, NSW",1888 - 1905,2012-04-19,20120419044028
106,Nambour Chronicle and North Coast Advertiser (Qld. : 1922 - 1954),Nambour Chronicle and North Coast Advertiser,QLD,1922 - 1954,2012-04-19,20120419044028
264,"North Australian (Brisbane, Qld. : 1863 - 1865)",North Australian,"Brisbane, QLD",1863 - 1865,2012-04-19,20120419044028
263,"North Australian and Queensland General Advertiser  (Ipswich, Qld. : 1862 - 1863)",North Australian and Queensland General Advertiser,"Ipswich, QLD",1862 - 1863,2012-04-19,20120419044028
262,"North Australian, Ipswich and General Advertiser (Ipswich, Qld. : 1856 - 1862)","North Australian, Ipswich and General Advertiser","Ipswich, QLD",1856 - 1862,2012-04-19,20120419044028
269,"North Queensland Register (Townsville, Qld. : 1892 - 1905)",North Queensland Register,"Townsville, QLD",1892 - 1905,2012-04-19,20120419044028
258,"Northern Miner (Charters Towers, Qld. : 1874 - 1954)",Northern Miner,"Charters Towers, QLD",1874 - 1954,2012-04-19,20120419044028
268,"Northern Mining Register (Charters Towers, Qld. : 1891 - 1892)",Northern Mining Register,"Charters Towers, QLD",1891 - 1892,2012-04-19,20120419044028
282,Singleton Argus and Upper Hunter General Advocate (NSW : 1874 - 1880),Singleton Argus and Upper Hunter General Advocate,NSW,1874 - 1880,2012-04-19,20120419044028
255,"Sunday Mirror (Perth, WA : 1920 - 1921)",Sunday Mirror,"Perth, WA",1920 - 1921,2012-04-19,20120419044028
259,"Warwick Examiner and Times (St. Lucia, Qld. : 1867 - 1919)",Warwick Examiner and Times,"St. Lucia, QLD",1867 - 1919,2012-04-19,20120419044028
267,"Western Champion (Barcaldine, Qld. : 1922 - 1937)",Western Champion,"Barcaldine, QLD",1922 - 1937,2012-04-19,20120419044028
265,"Western Champion (Blackall/Barcaldine, Qld. : 1879 - 1891)",Western Champion,"Blackall/Barcaldine, QLD",1879 - 1891,2012-04-19,20120419044028
270,"Zeehan and Dundas Herald (Hobart, Tas. : 1890 - 1922)",Zeehan and Dundas Herald,"Hobart, TAS",1890 - 1922,2012-04-19,20120419044028
274,"Charleville Times (Brisbane, Qld. : 1896 - 1954)",Charleville Times,"Brisbane, QLD",1896 - 1954,2012-05-04,20120504030110
286,Chronicle and North Coast Advertiser (Qld. : 1903 - 1922),Chronicle and North Coast Advertiser,QLD,1903 - 1922,2012-05-04,20120504030110
275,"Daily News (Perth, WA : 1882 - 1950)",Daily News,"Perth, WA",1882 - 1950,2012-05-04,20120504030110
279,"Il Giornale Italiano (Sydney, NSW : 1932 - 1940)",Il Giornale Italiano,"Sydney, NSW",1932 - 1940,2012-05-04,20120504030110
338,"Queensland Figaro (Brisbane, QLD : 1883 - 1885)",Queensland Figaro,"Brisbane, QLD",1883 - 1885,2012-05-04,20120504030110
281,Singleton Argus (NSW : 1880 - 1954),Singleton Argus,NSW,1880 - 1954,2012-05-04,20120504030110
192,Windsor and Richmond Gazette (NSW : 1888 - 1954),Windsor and Richmond Gazette,NSW,1888 - 1954,2012-05-04,20120504030110
278,"Sud Australische Zeitung (Tanunda and Adelaide, SA : 1860 - 1874)",Sud Australische Zeitung,"Tanunda and Adelaide, SA",1860 - 1874,2012-05-07,20120507145931
277,Adelaider Deutsche Zeitung (SA : 1851-1862),Adelaider Deutsche Zeitung,SA,1851 - 1862,2012-05-10,20120510104620
336,"Queensland Figaro (Brisbane, QLD : 1923 - 1936)",Queensland Figaro,"Brisbane, QLD",1923 - 1936,2012-05-10,20120510104620
337,"Queensland Figaro and Punch (Brisbane, QLD : 1885 - 1916)",Queensland Figaro and Punch,"Brisbane, QLD",1885 - 1916,2012-05-10,20120510104620
278,"Süd Australische Zeitung (Tanunda and Adelaide, SA : 1860 - 1874)",Süd Australische Zeitung,"Tanunda and Adelaide, SA",1860 - 1874,2012-05-10,20120510104620
314,"Suedaustralische Zeitung (Adelaide, SA : 1850 - 1851)",Suedaustralische Zeitung,"Adelaide, SA",1850 - 1851,2012-05-10,20120510104620
271,"Clipper (Hobart, Tas. : 1893 - 1909)",Clipper,"Hobart, TAS",1893 - 1909,2012-05-13,20120513235040
340,Charleville Courier (Qld. : 1896 - 1898),Charleville Courier,QLD,1896 - 1898,2012-06-26,20120626114234
343,Coolgardie Miner (WA : 1913),Coolgardie Miner,WA,1913,2012-06-26,20120626114234
351,"Cumberland Argus and Fruitgrowers Advocate (Parramatta, NSW : 1888 - 1919)",Cumberland Argus and Fruitgrowers Advocate,"Parramatta, NSW",1888 - 1919,2012-06-26,20120626114234
272,Launceston Advertiser (Tas. : 1829 - 1846),Launceston Advertiser,TAS,1829 - 1846,2012-06-26,20120626114234
339,Launceston Courier (Tas. : 1840 - 1843),Launceston Courier,TAS,1840 - 1843,2012-06-26,20120626114234
102,Longreach Leader (Qld. : 1923 - 1954),Longreach Leader,QLD,1923 - 1954,2012-06-26,20120626114234
280,"Meie Kodu = Our Home (Sydney, NSW : 1949 - 1954)",Meie Kodu = Our Home,"Sydney, NSW",1949 - 1954,2012-06-26,20120626114234
350,"Nepean Times (Penrith, NSW : 1914 - 1918)",Nepean Times,"Penrith, NSW",1914 - 1918,2012-06-26,20120626114234
341,"Southern Advertiser (Bunbury, WA : 1888)",Southern Advertiser,"Bunbury, WA",1888,2012-06-26,20120626114234
273,"Tasmanian and Port Dalrymple Advertiser (Launceston, Tas. : 1825)",Tasmanian and Port Dalrymple Advertiser,"Launceston, TAS",1825,2012-06-26,20120626114234
293,Brunswick & Coburg leader (Vic. : 1914 - 1918),Brunswick & Coburg leader,VIC,1914 - 1918,2012-08-22,20120822143909
345,Bunbury Herald (WA : 1892 - 1919),Bunbury Herald,WA,1892 - 1919,2012-08-22,20120822143909
344,Bunbury Herald and Blackwood Express (WA : 1919 - 1929),Bunbury Herald and Blackwood Express,WA,1919 - 1929,2012-08-22,20120822143909
224,"Castlereagh (Gilgandra, NSW : 1905 - 1907)",Castlereagh,"Gilgandra, NSW",1905 - 1907,2012-08-22,20120822143909
291,"Chronicle (Adelaide, SA : 1895 - 1954)",Chronicle,"Adelaide, SA",1895 - 1954,2012-08-22,20120822143909
343,Coolgardie Miner (WA : 1913 - 1917),Coolgardie Miner,WA,1913 - 1917,2012-08-22,20120822143909
351,"Cumberland Argus and Fruitgrowers Advocate (Parramatta, NSW : 1888 - 1950)",Cumberland Argus and Fruitgrowers Advocate,"Parramatta, NSW",1888 - 1950,2012-08-22,20120822143909
284,Geelong Advertiser (Vic. : 1847 - 1851),Geelong Advertiser,VIC,1847 - 1851,2012-08-22,20120822143909
283,Geelong Advertiser and Intelligencer (Vic. : 1851 - 1856),Geelong Advertiser and Intelligencer,VIC,1851 - 1856,2012-08-22,20120822143909
342,Kalgoorlie Miner (WA : 1895 - 1950),Kalgoorlie Miner,WA,1895 - 1950,2012-08-22,20120822143909
297,Kerang New Times (Vic. : 1914 - 1918),Kerang New Times,VIC,1914 - 1918,2012-08-22,20120822143909
350,"Nepean Times (Penrith, NSW : 1914 - 1920)",Nepean Times,"Penrith, NSW",1914 - 1920,2012-08-22,20120822143909
305,Ouyen Mail (Vic. : 1915 - 1918),Ouyen Mail,VIC,1915 - 1918,2012-08-22,20120822143909
247,"Prahran Telegraph (Vic. : 1889, 1914 - 1918)",Prahran Telegraph,VIC,"1889, 1914 - 1918",2012-08-22,20120822143909
336,"Queensland Figaro (Brisbane, QLD : 1901 - 1936)",Queensland Figaro,"Brisbane, QLD",1901 - 1936,2012-08-22,20120822143909
337,"Queensland Figaro and Punch (Brisbane, QLD : 1885 - 1889)",Queensland Figaro and Punch,"Brisbane, QLD",1885 - 1889,2012-08-22,20120822143909
300,Swan Hill Guardian and Lake Boga Advocate (Vic. : 1914 - 1918),Swan Hill Guardian and Lake Boga Advocate,VIC,1914 - 1918,2012-08-22,20120822143909
302,Williamstown Advertiser (Vic. : 1914 - 1918),Williamstown Advertiser,VIC,1914 - 1918,2012-08-22,20120822143909
346,Bendigo Advertiser (Vic. : 1855 - 1918),Bendigo Advertiser,VIC,1855 - 1918,2012-08-25,20120825184412
295,"Advertiser (Footscray, Vic. : 1914 - 1918)",Advertiser,"Footscray, VIC",1914 - 1918,2012-09-09,20120909115720
315,"Bendigonian (Bendigo, Vic. : 1914 - 1918)",Bendigonian,"Bendigo, VIC",1914 - 1918,2012-09-09,20120909115720
320,"Berwick Shire News and Pakenham and Cranbourne Gazette (Berwick, Vic. : 1914 - 1917)",Berwick Shire News and Pakenham and Cranbourne Gazette,"Berwick, VIC",1914 - 1917,2012-09-09,20120909115720
294,Broadmeadows Camp Sentry (Vic. : 1917),Broadmeadows Camp Sentry,VIC,1917,2012-09-09,20120909115720
312,"Dandenong Advertiser and Cranbourne, Berwick and Oakleigh Advocate (Vic. : 1914 - 1918)","Dandenong Advertiser and Cranbourne, Berwick and Oakleigh Advocate",VIC,1914 - 1918,2012-09-09,20120909115720
303,Flemington Spectator (Vic. : 1914 - 1918),Flemington Spectator,VIC,1914 - 1918,2012-09-09,20120909115720
296,"Gippsland Farmers Journal (Traralgon, Vic. : 1914 - 1918)",Gippsland Farmers Journal,"Traralgon, VIC",1914 - 1918,2012-09-09,20120909115720
316,"Gippsland Mercury (Sale, Vic. : 1914 - 1918)",Gippsland Mercury,"Sale, VIC",1914 - 1918,2012-09-09,20120909115720
321,"Great Southern Star (Leongatha, Vic. : 1914 - 1918)",Great Southern Star,"Leongatha, VIC",1914 - 1918,2012-09-09,20120909115720
322,Hawthorn and Camberwell Citizen (Vic. : 1914),Hawthorn and Camberwell Citizen,VIC,1914,2012-09-09,20120909115720
323,"Hawthorn, Kew, Camberwell Citizen (Vic. : 1914 - 1918)","Hawthorn, Kew, Camberwell Citizen",VIC,1914 - 1918,2012-09-09,20120909115720
324,Heidelberg News and Greensborough and Diamond Creek Chronicle (Vic. : 1914 - 1916),Heidelberg News and Greensborough and Diamond Creek Chronicle,VIC,1914 - 1916,2012-09-09,20120909115720
325,"Heidelberg News and Greensborough, Eltham and Diamond Creek Chronicle (Vic. : 1916 - 1918)","Heidelberg News and Greensborough, Eltham and Diamond Creek Chronicle",VIC,1916 - 1918,2012-09-09,20120909115720
